# timestamp(s) tx ty tz qx qy qz qw Pr11 Pr12 Pr13 Pr22 Pr23 Pr33 Pt11 Pt12 Pt13 Pt22 Pt23 Pt33
123621.30000 -2.700704 10.189814 0.495501 0.016759 -0.046534 -0.963982 0.261327 0.0000067229 0.0000000599 -0.0000000646 0.0000091372 0.0000170829 0.0001591661 0.0159211760 0.0037604527 0.0001734620 0.0049915516 0.0000762146 0.0028615502
123621.40000 -2.862999 10.462050 0.421105 0.026492 -0.043012 -0.962005 0.268319 0.0000067667 -0.0000002689 -0.0000031403 0.0000090899 0.0000169918 0.0001591129 0.0166711703 0.0040828119 0.0001814586 0.0051216337 0.0000819077 0.0028883418
123621.50000 -3.023322 10.730889 0.344595 0.035861 -0.039959 -0.959754 0.275664 0.0000069500 -0.0000005702 -0.0000059598 0.0000089569 0.0000164431 0.0001590773 0.0174251637 0.0044346507 0.0001900162 0.0052705923 0.0000872698 0.0029137584
123621.60000 -3.190716 10.992563 0.270232 0.044707 -0.035359 -0.957606 0.282385 0.0000072027 -0.0000008547 -0.0000086901 0.0000089049 0.0000163110 0.0001588408 0.0181873273 0.0047898227 0.0001973395 0.0054224392 0.0000926037 0.0029395702
123621.70000 -3.361954 11.250426 0.192596 0.053458 -0.030353 -0.955281 0.289240 0.0000076169 -0.0000011017 -0.0000115437 0.0000088015 0.0000155708 0.0001586372 0.0189460109 0.0051694836 0.0002035889 0.0055952117 0.0001002688 0.0029723807
123621.80000 -3.544468 11.522158 0.118350 0.061646 -0.025042 -0.952662 0.296661 0.0000080645 -0.0000013135 -0.0000143248 0.0000086049 0.0000148356 0.0001582825 0.0197128595 0.0055637089 0.0002128693 0.0057737562 0.0001069592 0.0029979877
123621.90000 -3.730642 11.784687 0.037994 0.068731 -0.019608 -0.949805 0.304568 0.0000086074 -0.0000014507 -0.0000168954 0.0000084538 0.0000138346 0.0001579422 0.0205698312 0.0060083272 0.0002197640 0.0059827306 0.0001152564 0.0030352610
123622.00000 -3.922885 12.037260 -0.039479 0.075463 -0.013666 -0.947017 0.311894 0.0000091056 -0.0000015156 -0.0000189280 0.0000083607 0.0000130142 0.0001576161 0.0214107831 0.0064641561 0.0002266388 0.0062069312 0.0001250498 0.0030738192
123622.10000 -4.118000 12.277082 -0.118371 0.080686 -0.007112 -0.944364 0.318772 0.0000097008 -0.0000015736 -0.0000211739 0.0000082048 0.0000119662 0.0001571810 0.0222230044 0.0069408896 0.0002351020 0.0064494865 0.0001345567 0.0031070221
123622.20000 -4.311400 12.529255 -0.195036 0.085455 -0.000922 -0.941439 0.326174 0.0000102431 -0.0000014876 -0.0000230499 0.0000079320 0.0000103668 0.0001568470 0.0229981210 0.0074233253 0.0002433352 0.0067039592 0.0001452387 0.0031367480
123622.30000 -4.504510 12.773306 -0.270249 0.089103 0.005340 -0.938548 0.333406 0.0000107494 -0.0000014019 -0.0000245385 0.0000077694 0.0000092625 0.0001565105 0.0238603873 0.0079286399 0.0002532150 0.0069685154 0.0001531537 0.0031715533
123622.40000 -4.702446 13.013674 -0.347465 0.091884 0.012082 -0.935496 0.340967 0.0000112844 -0.0000012297 -0.0000260752 0.0000076212 0.0000077124 0.0001561664 0.0247069552 0.0084401714 0.0002614486 0.0072466346 0.0001619409 0.0032103302
123622.50000 -4.902363 13.251605 -0.411307 0.093899 0.018305 -0.932425 0.348469 0.0000116648 -0.0000010556 -0.0000271175 0.0000074460 0.0000064232 0.0001559089 0.0255559684 0.0089721723 0.0002705708 0.0075417093 0.0001712565 0.0032425143
123622.60000 -5.112730 13.493843 -0.486122 0.094528 0.024475 -0.929234 0.356356 0.0000119528 -0.0000008447 -0.0000278896 0.0000073251 0.0000051344 0.0001557128 0.0264181925 0.0095191497 0.0002792312 0.0078506345 0.0001816452 0.0032802341
123622.70000 -5.326645 13.720703 -0.555946 0.094002 0.030654 -0.926264 0.363674 0.0000120965 -0.0000005660 -0.0000282503 0.0000072265 0.0000035294 0.0001556822 0.0273246563 0.0101112559 0.0002899477 0.0081940464 0.0001940412 0.0033176021
123622.80000 -5.546926 13.946807 -0.618847 0.092336 0.035617 -0.923177 0.371415 0.0000121748 -0.0000002539 -0.0000285020 0.0000070790 0.0000018796 0.0001556248 0.0281647279 0.0107145517 0.0002995247 0.0085596993 0.0002051889 0.0033504722
123622.90000 -5.766678 14.173801 -0.676180 0.090222 0.041203 -0.920068 0.378995 0.0000121225 0.0000000009 -0.0000283131 0.0000070934 0.0000005885 0.0001557409 0.0290238395 0.0113431745 0.0003091086 0.0089530971 0.0002179940 0.0033932225
123623.00000 -5.990976 14.398333 -0.720753 0.087427 0.045877 -0.916791 0.386971 0.0000119921 0.0000002659 -0.0000280630 0.0000070187 -0.0000008352 0.0001558006 0.0299157029 0.0119831978 0.0003202945 0.0093508576 0.0002310702 0.0034302726
123623.10000 -6.222145 14.618521 -0.771541 0.083113 0.050582 -0.913527 0.394972 0.0000117781 0.0000005247 -0.0000274555 0.0000070630 -0.0000022574 0.0001560174 0.0308135814 0.0126494323 0.0003315718 0.0097787944 0.0002425245 0.0034740604
123623.20000 -6.453905 14.831340 -0.815012 0.077878 0.053877 -0.910494 0.402534 0.0000114367 0.0000008263 -0.0000265690 0.0000071330 -0.0000039917 0.0001562673 0.0317002955 0.0133403509 0.0003432361 0.0102368277 0.0002558710 0.0035175480
123623.30000 -6.682653 15.034513 -0.852817 0.071775 0.057042 -0.907622 0.409654 0.0000109326 0.0000010365 -0.0000251535 0.0000072190 -0.0000054327 0.0001566642 0.0325648367 0.0140411704 0.0003537590 0.0107118779 0.0002694959 0.0035607282
123623.40000 -6.913166 15.238031 -0.880343 0.065619 0.059603 -0.904621 0.416896 0.0000104250 0.0000012088 -0.0000236395 0.0000073100 -0.0000068341 0.0001570414 0.0334006107 0.0147321398 0.0003641500 0.0111914257 0.0002832353 0.0036018128
123623.50000 -7.156891 15.439086 -0.909454 0.057926 0.061494 -0.901589 0.424264 0.0000099819 0.0000012979 -0.0000221988 0.0000073614 -0.0000078930 0.0001573817 0.0342534370 0.0154459645 0.0003760303 0.0116947975 0.0002966873 0.0036409433
123623.60000 -7.398684 15.641142 -0.936571 0.049876 0.062268 -0.898443 0.431781 0.0000094369 0.0000013866 -0.0000202728 0.0000075355 -0.0000092845 0.0001577655 0.0351160172 0.0162112934 0.0003882318 0.0122539095 0.0003110038 0.0036890373
123623.70000 -7.639256 15.833636 -0.945487 0.041319 0.062757 -0.895659 0.438348 0.0000088378 0.0000013344 -0.0000179414 0.0000076279 -0.0000101388 0.0001582468 0.0359980191 0.0169818111 0.0004008521 0.0128204750 0.0003258014 0.0037352514
123623.80000 -7.888849 16.032593 -0.949399 0.032926 0.062634 -0.892339 0.445785 0.0000083008 0.0000012733 -0.0000155182 0.0000077807 -0.0000112905 0.0001586251 0.0368385100 0.0177467258 0.0004133142 0.0133989758 0.0003390809 0.0037799917
123623.90000 -8.146840 16.229859 -0.953749 0.023609 0.061065 -0.889073 0.453060 0.0000078195 0.0000011533 -0.0000129658 0.0000079141 -0.0000121884 0.0001589776 0.0377438490 0.0185664020 0.0004277456 0.0140251851 0.0003534863 0.0038288549
123624.00000 -8.400573 16.411327 -0.957377 0.013674 0.059107 -0.885903 0.459886 0.0000074194 0.0000009749 -0.0000104189 0.0000079249 -0.0000126682 0.0001592720 0.0386460607 0.0194257756 0.0004416666 0.0146995221 0.0003692308 0.0038754199
123624.10000 -8.659905 16.593762 -0.943120 0.004621 0.056415 -0.882616 0.466675 0.0000070968 0.0000007670 -0.0000074988 0.0000080608 -0.0000133696 0.0001595118 0.0394641831 0.0202512056 0.0004557755 0.0153725518 0.0003842751 0.0039243398
123624.20000 -8.922855 16.764389 -0.924171 -0.004981 0.053369 -0.879414 0.473031 0.0000068333 0.0000004887 -0.0000043500 0.0000080811 -0.0000137464 0.0001596686 0.0403080945 0.0211133377 0.0004713620 0.0160843094 0.0003988145 0.0039722694
123624.30000 -9.184838 16.935378 -0.900154 -0.014191 0.048818 -0.876080 0.479478 0.0000067517 0.0000002409 -0.0000014050 0.0000081919 -0.0000142045 0.0001597130 0.0410917576 0.0219778045 0.0004877379 0.0168298473 0.0004135552 0.0040239711
123624.40000 -9.456599 17.100139 -0.874312 -0.023566 0.044436 -0.872415 0.486172 0.0000067370 -0.0000000543 0.0000015630 0.0000081823 -0.0000142130 0.0001597051 0.0419026275 0.0228590366 0.0005042516 0.0175927620 0.0004282936 0.0040736085
123624.50000 -9.726115 17.260173 -0.843380 -0.032549 0.039095 -0.868771 0.492594 0.0000068678 -0.0000003542 0.0000046888 0.0000081897 -0.0000141569 0.0001596148 0.0426829515 0.0237693537 0.0005215162 0.0184113284 0.0004435427 0.0041258406
123624.60000 -9.999286 17.421144 -0.812109 -0.041274 0.033198 -0.864910 0.499125 0.0000071373 -0.0000006548 0.0000078929 0.0000081905 -0.0000141174 0.0001593799 0.0434550850 0.0246780407 0.0005377818 0.0192414156 0.0004588615 0.0041779685
123624.70000 -10.273491 17.580293 -0.758134 -0.048849 0.027051 -0.861089 0.505378 0.0000075245 -0.0000009326 0.0000109397 0.0000081062 -0.0000137292 0.0001591050 0.0442474576 0.0256111714 0.0005557360 0.0201036016 0.0004745519 0.0042291245
123624.80000 -10.542663 17.724054 -0.710076 -0.056486 0.020480 -0.857252 0.511379 0.0000079531 -0.0000011274 0.0000135976 0.0000080185 -0.0000132479 0.0001587679 0.0450304057 0.0265611862 0.0005746566 0.0210007898 0.0004886880 0.0042840906
123624.90000 -10.824394 17.871324 -0.657168 -0.063273 0.013460 -0.853235 0.517500 0.0000084727 -0.0000012950 0.0000163201 0.0000078666 -0.0000125766 0.0001583096 0.0457278274 0.0274707929 0.0005915611 0.0218886170 0.0005038560 0.0043333557
123625.00000 -11.109516 18.011001 -0.598455 -0.069029 0.006539 -0.848744 0.524238 0.0000090913 -0.0000014063 0.0000189129 0.0000077527 -0.0000117678 0.0001578199 0.0464728988 0.0284495230 0.0006103434 0.0228578197 0.0005205171 0.0043901001
123625.10000 -11.392380 18.153615 -0.538757 -0.074319 -0.001135 -0.844323 0.530654 0.0000097100 -0.0000014664 0.0000212103 0.0000076230 -0.0000108209 0.0001573522 0.0471722326 0.0294338410 0.0006305089 0.0238674911 0.0005370343 0.0044458111
123625.20000 -11.680003 18.289170 -0.476802 -0.078727 -0.008753 -0.839756 0.537155 0.0000103978 -0.0000014908 0.0000235037 0.0000074607 -0.0000099056 0.0001567584 0.0479135486 0.0304322522 0.0006490674 0.0248873962 0.0005536384 0.0045006307
123625.30000 -11.966911 18.415977 -0.410600 -0.082030 -0.016211 -0.835303 0.543394 0.0000110454 -0.0000014287 0.0000254224 0.0000073122 -0.0000087883 0.0001562425 0.0486169118 0.0314407444 0.0006690983 0.0259521582 0.0005708473 0.0045578237
123625.40000 -12.254816 18.539017 -0.340182 -0.084306 -0.023527 -0.830496 0.550105 0.0000117148 -0.0000013082 0.0000273068 0.0000071462 -0.0000074183 0.0001556936 0.0492745269 0.0324381831 0.0006895257 0.0270370845 0.0005872037 0.0046140682
123625.50000 -12.548876 18.663878 -0.268454 -0.086493 -0.030479 -0.825722 0.556573 0.0000122578 -0.0000011143 0.0000286848 0.0000070303 -0.0000061053 0.0001552813 0.0499092034 0.0334381635 0.0007099469 0.0281507516 0.0006041684 0.0046712815
123625.60000 -12.830793 18.778090 -0.187329 -0.086706 -0.036681 -0.821230 0.562776 0.0000128032 -0.0000009172 0.0000300279 0.0000069418 -0.0000047970 0.0001548325 0.0505752331 0.0344838238 0.0007312772 0.0293289707 0.0006218293 0.0047326617
123625.70000 -13.124415 18.887569 -0.104722 -0.085939 -0.043061 -0.816373 0.569469 0.0000131591 -0.0000006858 0.0000308818 0.0000068610 -0.0000035634 0.0001545165 0.0511651616 0.0354601806 0.0007518082 0.0304570861 0.0006370520 0.0047876982
123625.80000 -13.422786 18.990777 -0.023421 -0.084759 -0.048980 -0.811541 0.576037 0.0000133575 -0.0000003454 0.0000313700 0.0000067591 -0.0000019440 0.0001543471 0.0517331675 0.0364814726 0.0007735594 0.0316767145 0.0006537047 0.0048436951
123625.90000 -13.728529 19.096025 0.056986 -0.082208 -0.054453 -0.806327 0.583192 0.0000135136 -0.0000000878 0.0000317004 0.0000067344 -0.0000006861 0.0001542304 0.0522791668 0.0375214253 0.0007955683 0.0329554996 0.0006725329 0.0049028541
123626.00000 -14.021705 19.187684 0.133214 -0.079141 -0.059366 -0.801697 0.589487 0.0000135463 0.0000002585 0.0000317831 0.0000067147 0.0000008423 0.0001541736 0.0528532842 0.0386037408 0.0008185475 0.0342976177 0.0006911256 0.0049645344
123626.10000 -14.320634 19.274967 0.208057 -0.075330 -0.063702 -0.796722 0.596239 0.0000134295 0.0000005763 0.0000315699 0.0000067276 0.0000023573 0.0001542224 0.0533185410 0.0395991441 0.0008396807 0.0355862124 0.0007093028 0.0050204407
123626.20000 -14.624351 19.364084 0.285531 -0.070436 -0.067002 -0.791818 0.602971 0.0000132832 0.0000008655 0.0000311951 0.0000067978 0.0000037421 0.0001543263 0.0537781788 0.0406200812 0.0008608679 0.0369386691 0.0007282375 0.0050807426
123626.30000 -14.928111 19.445046 0.357103 -0.064946 -0.070018 -0.786883 0.609668 0.0000128991 0.0000011265 0.0000303102 0.0000068910 0.0000051312 0.0001546255 0.0542671797 0.0416813846 0.0008833008 0.0383545458 0.0007480476 0.0051442288
123626.40000 -15.236136 19.519721 0.425726 -0.058948 -0.072079 -0.782009 0.616272 0.0000125045 0.0000013753 0.0000293519 0.0000070112 0.0000065674 0.0001549192 0.0547020585 0.0427192388 0.0009046381 0.0397880522 0.0007685646 0.0052060200
123626.50000 -15.540555 19.589568 0.491787 -0.052262 -0.073060 -0.777322 0.622657 0.0000120724 0.0000015735 0.0000282782 0.0000071362 0.0000078223 0.0001552062 0.0551034747 0.0437695869 0.0009257594 0.0412827356 0.0007902257 0.0052686773
123626.60000 -15.847933 19.658819 0.564145 -0.044525 -0.073086 -0.772493 0.629230 0.0000113999 0.0000016662 0.0000265207 0.0000072451 0.0000089299 0.0001557418 0.0554797687 0.0447930685 0.0009467214 0.0427716575 0.0008118242 0.0053297078
123626.70000 -16.160148 19.719697 0.626633 -0.036903 -0.072806 -0.767650 0.635650 0.0000107955 0.0000017552 0.0000247603 0.0000073950 0.0000100743 0.0001562146 0.0558563585 0.0458371040 0.0009683587 0.0443169590 0.0008330002 0.0053937794
123626.80000 -16.470332 19.784641 0.689754 -0.028600 -0.071245 -0.763052 0.641761 0.0000101434 0.0000017968 0.0000227415 0.0000076026 0.0000112667 0.0001567101 0.0561800312 0.0468794536 0.0009892700 0.0459196799 0.0008567874 0.0054591055
123626.90000 -16.778202 19.833916 0.751671 -0.019778 -0.068933 -0.758185 0.648083 0.0000094393 0.0000017464 0.0000203558 0.0000077464 0.0000122929 0.0001572359 0.0565494232 0.0479372907 0.0010110710 0.0475359731 0.0008797522 0.0055256957
123627.00000 -17.091630 19.875921 0.808018 -0.011286 -0.065740 -0.753508 0.654046 0.0000087840 0.0000016358 0.0000178367 0.0000078711 0.0000131633 0.0001577247 0.0567944030 0.0489336200 0.0010315648 0.0491617903 0.0009028719 0.0055866446
123627.10000 -17.405175 19.925036 0.856714 -0.002263 -0.061832 -0.748671 0.660048 0.0000082528 0.0000015106 0.0000153825 0.0000080087 0.0000139189 0.0001581307 0.0570056306 0.0499419218 0.0010509506 0.0508653013 0.0009279035 0.0056507981
123627.20000 -17.716194 19.966414 0.902279 0.006075 -0.056843 -0.743825 0.665925 0.0000076809 0.0000012682 0.0000123409 0.0000081215 0.0000145177 0.0001585775 0.0572769478 0.0509803852 0.0010704156 0.0525961082 0.0009543195 0.0057183521
123627.30000 -18.020846 19.995129 0.943398 0.014809 -0.051708 -0.739413 0.671100 0.0000072594 0.0000010139 0.0000095190 0.0000081491 0.0000148115 0.0001589204 0.0574954960 0.0519833099 0.0010894176 0.0543277460 0.0009806699 0.0057818914
123627.40000 -18.331680 20.023746 0.972897 0.022742 -0.045454 -0.734450 0.676757 0.0000069705 0.0000007441 0.0000065160 0.0000082896 0.0000152562 0.0001591720 0.0576221267 0.0529205746 0.0011061496 0.0560473121 0.0010055470 0.0058476847
123627.50000 -18.650725 20.048248 1.006489 0.031059 -0.038743 -0.729500 0.682176 0.0000067537 0.0000004365 0.0000033932 0.0000082998 0.0000152648 0.0001593646 0.0577664217 0.0538975206 0.0011226969 0.0578518727 0.0010341711 0.0059146404
123627.60000 -18.965795 20.066213 1.019649 0.038180 -0.032270 -0.724416 0.687548 0.0000066806 0.0000001185 0.0000001710 0.0000083113 0.0000153311 0.0001594320 0.0578876341 0.0548977041 0.0011400276 0.0597516511 0.0010623884 0.0059824190
123627.70000 -19.282449 20.077108 1.046020 0.045176 -0.024127 -0.719100 0.693017 0.0000067182 -0.0000001630 -0.0000025690 0.0000082713 0.0000150590 0.0001594367 0.0579643515 0.0558573237 0.0011548259 0.0616457307 0.0010941656 0.0060503912
123627.80000 -19.600951 20.083063 1.052043 0.051773 -0.016473 -0.713856 0.698182 0.0000068838 -0.0000004533 -0.0000056495 0.0000081744 0.0000145928 0.0001593563 0.0579939750 0.0567966051 0.0011713244 0.0635808742 0.0011247271 0.0061171860
123627.90000 -19.913708 20.085487 1.040445 0.057492 -0.009008 -0.708368 0.703441 0.0000071408 -0.0000006954 -0.0000083837 0.0000081423 0.0000142777 0.0001591665 0.0580012398 0.0577328884 0.0011847435 0.0655631739 0.0011576821 0.0061859183
123628.00000 -20.222317 20.084810 1.038917 0.062272 -0.000418 -0.703097 0.708362 0.0000075016 -0.0000009019 -0.0000111173 0.0000080628 0.0000137347 0.0001589186 0.0579851209 0.0586319499 0.0011952920 0.0675252396 0.0011917290 0.0062528289
123628.10000 -20.539025 20.073252 1.044819 0.067055 0.008798 -0.697491 0.713395 0.0000079345 -0.0000010876 -0.0000138298 0.0000078959 0.0000128574 0.0001586239 0.0579620787 0.0595081277 0.0012072194 0.0694769276 0.0012239309 0.0063177564
123628.20000 -20.854589 20.063386 1.025525 0.070972 0.016827 -0.691559 0.718628 0.0000084327 -0.0000011901 -0.0000164154 0.0000076690 0.0000117655 0.0001582628 0.0578553715 0.0603762838 0.0012209091 0.0715414177 0.0012571567 0.0063795510
123628.30000 -21.169813 20.047696 1.001848 0.073881 0.025134 -0.685787 0.723606 0.0000090623 -0.0000012659 -0.0000189054 0.0000075910 0.0000109924 0.0001577967 0.0577733666 0.0612494242 0.0012299019 0.0736277230 0.0012930288 0.0064491302
123628.40000 -21.480779 20.028237 0.977135 0.075222 0.033346 -0.680021 0.728561 0.0000095566 -0.0000012863 -0.0000208669 0.0000074470 0.0000098825 0.0001574279 0.0576539986 0.0620980149 0.0012382435 0.0757393553 0.0013303865 0.0065182073
123628.50000 -21.797926 20.003296 0.947540 0.076321 0.040985 -0.673641 0.733964 0.0000100839 -0.0000011730 -0.0000226616 0.0000071959 0.0000084328 0.0001570524 0.0575136101 0.0629146347 0.0012476127 0.0778359767 0.0013664376 0.0065751034
123628.60000 -22.115673 19.968663 0.916772 0.076174 0.048990 -0.667432 0.739142 0.0000106627 -0.0000010683 -0.0000243281 0.0000070870 0.0000071752 0.0001566703 0.0573305431 0.0637303557 0.0012543409 0.0800354434 0.0014027575 0.0066482542
123628.70000 -22.421750 19.938765 0.869155 0.076334 0.055853 -0.661260 0.744170 0.0000110722 -0.0000008557 -0.0000256238 0.0000070054 0.0000056226 0.0001563591 0.0570964207 0.0645110022 0.0012602617 0.0822642691 0.0014413214 0.0067186676
123628.80000 -22.737204 19.899677 0.818396 0.074655 0.061850 -0.655043 0.749347 0.0000115589 -0.0000006601 -0.0000269622 0.0000068969 0.0000042806 0.0001559650 0.0569034156 0.0652655238 0.0012640751 0.0844055202 0.0014785900 0.0067796818
123628.90000 -23.038856 19.856172 0.759677 0.071423 0.067599 -0.648885 0.754505 0.0000117609 -0.0000004060 -0.0000275043 0.0000068268 0.0000027735 0.0001558319 0.0566411666 0.0660128653 0.0012663590 0.0866800771 0.0015196895 0.0068502363
123629.00000 -23.358419 19.807544 0.699162 0.068427 0.072722 -0.642469 0.759778 0.0000119294 -0.0000000994 -0.0000278780 0.0000068299 0.0000011753 0.0001557523 0.0563609929 0.0666873516 0.0012666895 0.0888422686 0.0015590017 0.0069160177
123629.10000 -23.663391 19.753818 0.632416 0.064572 0.076339 -0.636063 0.765132 0.0000119981 0.0000001928 -0.0000280818 0.0000068391 -0.0000003372 0.0001556773 0.0560556409 0.0674185756 0.0012682253 0.0912348723 0.0016019627 0.0069859757
123629.20000 -23.975737 19.697725 0.563437 0.059851 0.079309 -0.629738 0.770427 0.0000119256 0.0000004853 -0.0000278806 0.0000068404 -0.0000018444 0.0001557215 0.0557176685 0.0680593958 0.0012674007 0.0934952331 0.0016426893 0.0070481569
123629.30000 -24.285370 19.632433 0.498843 0.054129 0.082346 -0.623210 0.775821 0.0000117510 0.0000006740 -0.0000274710 0.0000068495 -0.0000030644 0.0001558476 0.0553670181 0.0687180569 0.0012658779 0.0958688708 0.0016849188 0.0071153293
123629.40000 -24.588972 19.558852 0.434378 0.048532 0.084062 -0.616894 0.781038 0.0000114799 0.0000009477 -0.0000267509 0.0000068849 -0.0000045579 0.0001560272 0.0549585323 0.0693191549 0.0012651657 0.0982431432 0.0017267830 0.0071745021
123629.50000 -24.891587 19.479975 0.358127 0.042233 0.084529 -0.610642 0.786249 0.0000112153 0.0000011853 -0.0000259122 0.0000070241 -0.0000060512 0.0001562514 0.0545035959 0.0698556413 0.0012620193 0.1005849210 0.0017668840 0.0072403699
123629.60000 -25.192258 19.403499 0.277360 0.035276 0.084229 -0.604315 0.791495 0.0000107049 0.0000013381 -0.0000245988 0.0000071429 -0.0000074558 0.0001565717 0.0540204569 0.0703634255 0.0012561340 0.1029489898 0.0018120785 0.0073016534
